Date,TSLA,BND,SPY
2015-07-02,0.04038639915454456,0.002472473053882318,-0.0009156123951725714
2015-07-06,-0.001071274437521974,0.0034520365207206805,-0.0028460988381078245
2015-07-07,-0.04232804124569678,0.0009830189325144012,0.006288815837518502
2015-07-08,-0.04823057784907436,0.0028239412509587503,-0.016776925075621563
2015-07-09,0.011609720385955313,-0.0033052914666393818,0.0018086088933713107
2015-07-10,0.004768851945843755,-0.004667620928078486,0.012591821994309305
2015-07-13,0.011614881028806812,-0.0023444105023278095,0.011037173807896927
2015-07-14,0.013312443878506386,0.0018550312765077681,0.004338163438327269
2015-07-15,-0.009448430502932648,0.0028402924089117043,-0.0003324154748381991
2015-07-16,0.013452917723576485,0.0,0.008024199023994427
2015-07-17,0.029923479333326286,0.0001230651672539107,0.0008479314097240565
2015-07-20,0.027670547578698246,-0.0013538001126688348,0.0005179542714530694
2015-07-21,-0.054878507378390284,0.0018482525257106364,-0.003951528911067648
2015-07-22,0.004123425201304931,0.0003684066770197614,-0.0017947268454805432
2015-07-23,-0.0025011922264167596,0.0023381869883072337,-0.005629791617211111
2015-07-24,-0.0066990980175530845,0.0006134116746960849,-0.010372112843351489
2015-07-27,-0.046720231391331746,0.001961813579921534,-0.005817253849951465
2015-07-28,0.04667806507496031,-0.0017135363659466218,0.012283109551412208
2015-07-29,-0.003776200204621105,-0.0008577411323825723,0.006878916252690326
2015-07-30,0.011257673505236987,0.00036747418839389034,0.00023703158136645364
2015-07-31,-0.0023988239767867015,0.0034342667599600585,-0.0015175012351055228
2015-08-03,-0.023144884928617437,0.002314900963102051,-0.0033729167784551928
2015-08-04,0.02419330078904558,-0.0034212299929829992,-0.001954204875287746
2015-08-05,0.014458436896063187,-0.0015943757952939785,0.003295170641962608
2015-08-06,-0.08884613070827718,0.0006139280248222967,-0.008187777582178257
2015-08-07,-0.014707655017798138,0.002087044233316737,-0.0019199284120995364
2015-08-10,-0.005649254943673188,-0.002082697551402335,0.01259933430975324
2015-08-11,-0.015634065274604203,0.0038053112251803523,-0.00902297521613138
2015-08-12,0.0033702625495031224,-0.0003666361931162765,0.0011977786965065018
2015-08-13,0.018222278547613824,-0.0020798950519286263,-0.0012441718433514604
2015-08-14,0.0026389930841606013,-0.0003673488795113977,0.003641914337719321
2015-08-17,0.04869422505161958,0.0018387233866041797,0.005587221364982797
2015-08-18,0.022471468870960187,-0.00183534868804891,-0.002896834875684595
2015-08-19,-0.02098032399177252,0.003556049177017462,-0.007905434091570296
2015-08-20,-0.05120474567775368,0.0008551252600721426,-0.020881302607625662
2015-08-21,-0.047113613026361856,0.0015866887539841557,-0.030102447092312468
2015-08-24,-0.05156653613722728,-0.00024362904191510548,-0.04210685041505524
2015-08-25,0.005299957738899019,-0.0032913679291850517,-0.011767840078800607
2015-08-26,0.021860631008791875,-0.0042816959757991935,0.038393703158946524
2015-08-27,0.08072407396744574,0.0013517699265064298,0.02473496391268304
2015-08-28,0.022593474526899193,0.000490674512820144,5.050551845453555e-05
2015-08-31,0.00233425311787383,-0.0013497798201551614,-0.008079203186700967
2015-09-01,-0.04187746789935953,0.0024365188441430874,-0.029847876085546288
2015-09-02,0.0379667326201818,-0.0007365294020006408,0.018981042743497545
2015-09-03,-0.008559158628931418,0.0007370722774042715,0.0007165980637031666
2015-09-04,-0.014822516253377382,0.00245559423668551,-0.015136920694150624
2015-09-08,0.0257924872165749,-0.002449579064452534,0.02513115784422082
2015-09-09,0.002981841490309778,-0.00024557182941897793,-0.013371629060402013
2015-09-10,-0.0017275792568650639,-0.0020870356790779754,0.005441399070345465
2015-09-11,0.007083127758706009,0.0020914005065544305,0.004544740783967605
2015-09-14,0.011788685834209334,0.0002456321497552594,-0.003710852179404589
2015-09-15,0.0015008533688181114,-0.004172798208808115,0.012499585588126472
2015-09-16,0.03423117949694654,-0.0006168447001435595,0.008666674206526892
2015-09-17,-0.000686427307326376,0.005673824375025838,-0.002247857915920415
2015-09-18,-0.005532854221774852,0.0028205659922948545,-0.016341683618639413
2015-09-21,0.013736467307306599,-0.0036690733069957293,0.005167592026311896
2015-09-22,-0.012339109416155347,0.0018416956775140214,-0.012979787323167291
2015-09-23,0.000459842504490382,0.0,-0.0015985842861783173
2015-09-24,0.007890882645230857,0.0003672162279482194,-0.0036157351495629264
2015-09-25,-0.02360137483948066,-0.0018363355283949057,-0.0002594240524650404
2015-09-28,-0.03300761554870424,0.0025754133868667317,-0.025097082827703288
2015-09-29,-0.00716505256437161,0.0007348610551656254,0.0005853091147598466
2015-09-30,0.007095082009808129,0.001956872057685244,0.01865853373700599
2015-10-01,-0.03429950833940998,0.0005379153200022468,0.002608613366944512
2015-10-02,0.032057758124643954,0.003789521314862876,0.014937819071667358
2015-10-05,-0.005735797824596434,-0.0038968773208950536,0.01779512738568534
2015-10-06,-0.01905337856419076,0.0013445685700068655,-0.0034263916903559677
2015-10-07,-0.03934404066335062,0.0,0.008190741535012203
2015-10-08,-0.022590068231747584,-0.001586896286879469,0.009026786691503919
2015-10-09,-0.02659664782558424,-0.00012229142682207428,0.0005964021841351475
2015-10-12,-0.023154721971044845,0.0017119193091188478,0.0009433530238636134
2015-10-13,0.017023869860745666,0.000610794675274251,-0.006301917838625548
2015-10-14,-0.010809577491181055,0.0036601311533150938,-0.004794361331090569
2015-10-15,0.020426012486898237,-0.001944632359766385,0.015354692853735141
2015-10-16,0.025755735523108614,-0.00036556703741430496,0.004546687893027368
2015-10-19,0.00480158072748571,0.0,0.0004918470504502448
2015-10-20,-0.06606755350432658,-0.0015840476562553052,-0.001278244501715764
2015-10-21,-0.013800880426347861,0.0018306045167959528,-0.006203732222330394
2015-10-22,0.0077586303749297425,0.001705368501024207,0.016893883196890336
2015-10-23,-0.01242211222596079,-0.0025543724123854306,0.010961460786491406
2015-10-26,0.02950887527409196,0.0010978946985245042,-0.002457496266113912
2015-10-27,-0.022809699646425985,0.00024347699397297973,-0.0019322851159240262
2015-10-28,0.012407945034625278,-0.002800593413610053,0.011374458227352502
2015-10-29,-0.006245254663083677,-0.0035408244123031896,-0.0005741378559975807
2015-10-30,-0.022208650663342766,0.0022055221047834195,-0.004309887285509184
2015-11-02,0.033151394131743395,-0.0019723327092076026,0.011831027046182774
2015-11-03,-0.025445558566223325,-0.0017187138079542974,0.002899142916054087
2015-11-04,0.11173506172895431,0.0006145737151463937,-0.0030330301497994983
2015-11-05,0.0006043683865557536,-0.001843269117353108,-0.000998306252143255
2015-11-06,0.0025456895572166793,-0.003939788085888463,-0.0005234734438125388
2015-11-09,-0.030254799225420848,-0.000864683421289536,-0.009331435187626247
2015-11-10,-0.03918698599624981,0.0011128758610108314,0.002306759059340857
2015-11-11,0.011916854312549408,0.0001240198991607766,-0.00393159007369126
2015-11-12,-0.028026284636262444,0.00012313387656104346,-0.013959770265890459
2015-11-13,-0.027002902472425205,0.0018529366829667104,-0.011228589369779995
2015-11-16,0.0343645181239427,0.0,0.01520690648188161
2015-11-17,-0.0014463979691022866,0.0011102395642259566,-0.0007289885301658972
2015-11-18,0.033037326654939525,-0.0004928788002970252,0.01586575283230318
2015-11-19,0.0033021410176179433,0.0013560540724544268,-0.0008624594942969743
2015-11-20,-0.008070393546729449,-0.00024647480326289717,0.003644418333323074
2015-11-23,-0.010272166508136227,0.0003692147399148027,-0.0011467306819240575
2015-11-24,0.0022961761034103745,0.00036926427963313024,0.0013391730511664868
2015-11-25,0.052187810783939304,0.000123517327716538,-0.00014304517457786048
2015-11-27,0.008578708564050741,0.0004915939660414814,0.0011464177456450564
2015-11-30,-0.005828773569144019,-0.0004913524201566322,-0.004151714465160938
2015-12-01,0.03009640513952827,0.0037838682768367438,0.009535987690444836
2015-12-02,-0.021923391675773174,-0.0012283916727898747,-0.01020525645453818
2015-12-03,0.0031036038358105422,-0.007745026483842343,-0.014002826558039527
2015-12-04,-0.010012412396462889,0.003964628067431031,0.019502965797796312
2015-12-07,0.003255441103327872,0.0017279424981992975,-0.006058832241244816
2015-12-08,-0.019080150110557748,0.0002463966043553256,-0.006719352181987381
2015-12-09,-0.009703589724369799,-0.0003698750361817993,-0.007779824247619249
2015-12-10,0.011357503870956798,-0.0001232754128673852,0.0025816867651611286
2015-12-11,-0.044259422857554354,0.002711526954224164,-0.01938123668865699
2015-12-14,0.007188217785247808,-0.004670522206429939,0.005052148476559548
2015-12-15,0.011483228662796163,-0.0011116215647017924,0.01049796880642595
2015-12-16,0.06069926383234869,-0.0011122378007255573,0.014631999036694765
2015-12-17,-0.004775935638145823,0.0021040132878769047,-0.01523805105018905
2015-12-18,-0.012554042584855152,0.0022226489390628767,-0.01781510078794979
2015-12-21,0.009112170445755297,-0.0011084885518480858,0.008249110924780423
2015-12-22,-0.011222896648004355,-0.0013570387214494328,0.009074139200355935
2015-12-23,-0.001087238493853948,0.00012407622151178188,0.012383258753229542
2015-12-24,0.003787586036986479,0.000742938271549809,-0.0016501194209957992
2015-12-28,-0.007026053028503343,0.0,-0.0022853168176880656
2015-12-29,0.035990406607032455,-0.00309407348283508,0.01067211346508068
2015-12-30,0.003794452891639599,0.0006205860730064128,-0.007087373713485556
2015-12-31,0.008064193426244648,0.0019852527454977675,-0.01000413600951755
2016-01-04,-0.06916383417344563,-0.0004953143277002248,-0.013979050916535618
2016-01-05,8.951501876963697e-05,0.0012391166241974005,0.0016914298985390985
2016-01-06,-0.019648196488239345,0.004454022650169254,-0.01261460814579951
2016-01-07,-0.015476613580219345,0.00012338844663384307,-0.023991482580255963
2016-01-08,-0.021562746019443413,0.0012313881467818089,-0.010976749935540764
2016-01-11,-0.014928912731952293,-0.004181952549252355,0.0009902814005342542
2016-01-12,0.01019968109607805,0.0025938160959391166,0.008068255388745227
2016-01-13,-0.04600657570629507,0.0024639336223886144,-0.02494038165906065
